"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","3-17","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale. Fol. 3v voll figürliche Initialen (allerdings nicht farbig, nur leicht abgetönt, Wappen Leos X.)","45002","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","1","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25* mm (fol. 9v-12r: Doppelrastral 23,5/22,5 mm)","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 4,5-7 cm (fol. 5, 13-17) bzw. 2-3,5 cm (fol. 6-12) eingerückt. Fol 3v IB, zunächst 1-4 ca. 11 cm und 5-8 ca. 5 cm eingerückt, 4, 5 und 9 dann nachrastriert. Fol. 4r-v, 10r, 13v, 16r ohne Einrückungen, fol. 6v-7r zunächst eingerückt, dann nachrastriert.  Rastrierung generell nicht hundertprozentig gerade, parallel, deckungsgleich, Orceau deutlich besser.","Gellandi (Dean) - ??","ltf, mittleres KN, mittelgroß","310-315[-328]x449-457 (465-473); fol. 325-330x471-473 (483-485)","1","hell- bis dunkelbraun, z.T. verblaßt","hell- bis dunkelbraun, z.T. verblaßt","hell- bis mittelbraun, z.T. verblaßt","hell- bis dunkelbraun, z.T. verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme; fol. 9v-12r: 12 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","18-32","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45003","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","2","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 3-4 cm eingerückt. Fol. 24-25, 26v, 32v ohne Einrückungen, fol. 23v, 26r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, mittelgroß","330-335x455-459 (472-477) mm; fol. 24-25, 31: 308-310x452-453 (465-467)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","hell- bis mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","33-49","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45004","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","3","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2,5-4 cm eingerückt. Fol. 36v, 38r ohne Einrückungen, fol. 37v, 39v-40r, 43v-44r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, lange Unterstriche, mittelgroß","320-328x450-455 (463-468)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","hell- bis mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","50-66","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale. Fol. 50v Initiale voll figürlich ausgeführt, Initiale an sich nicht größer, aber praktisch ganzer linker Rand mit Ornameten ausgefüllt.","45005","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","4","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2,5-4 cm eingerückt. Fol. 66r ohne Einrückungen, fol. 55v-56r, 57v-58r, 60v-61r, 65v zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, lange Unterstriche, mittelgroß","320-330[-338]x448-453 (462-467)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","67-84","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45006","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","5","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2,5-4 cm eingerückt. Fol. 70v-71r, 73v-74r, 76v-77r 77v-78r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, lange Unterstriche, mittelgroß","320-325x450-455 (465-472)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","85-99","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45007","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","6","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2,5-4,5 cm eingerückt. Fol. 90v-91r, 92v-93r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, lange Unterstriche, mittelgroß","320-325[-330]x450-455 (463-468)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","100-117","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45008","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","7","unterschiedlich stark durchgeschlagen, z.T. erheblich beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2-3,5 cm eingerückt. Fol. 105v-106r, 110v-111r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, lange Unterstriche, mittelgroß","323-328[-334]x450-455 (463-467)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","118-131","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45009","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","8","unterschiedlich stark durchgeschlagen, z.T. erheblich beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2-3 cm eingerückt. Fol. 123v-124r, 126v-127r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, mittelgroß","320-328x450-455 (463-467) (fol. 131: 330x460)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","132-150","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45010","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","9","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2-4 cm eingerückt. Fol. 136v-137r, 138v-139r, 140v-141r, 142v-143r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, lange Unterstriche, mittelgroß","320-328[-333]x450-455 (463-467)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","151-170","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45011","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","10","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen)","Doppelrastral 25,5 mm","regelmäßig durchrastriert, ggf. Systeme leergelassen, die obersten 2 Systeme auf jeder Seite ca. 2-4 cm eingerückt. Fol. 157v, 159v, 169v nicht eingerückt. Fol. 154v-155r, 158r, 160r, 162v-163r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, mittelgroß","320-328x450-455[-458] (463-470)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","mittelbraun, z.T. verblaßt","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
"Isoliert","Papier, Carta reale, jeweils 2 Blätter mit Stoffstreifen zu Bifolium zusammengefügt (Knickspuren in Blattmitte noch zu sehen)","Einzel-BL li-re Blei, Text auf Einzel-BL Blei (nur wo auch wirklich Text); textarme Sätze z.T. ohne BL","45.0000","gelblich-bräunlich","171-178","mäßig bis üppig verzierte Kadellen mit Tintenzeichnungen, Blattornamentik, selten Grotesken zu Beginn der meisten Lesefelder (am Beginn von Partes und manchmal auch an Übergängen) oben über 2 Systeme in Einrückungen, auf der unteren Seitenhälfte über 2 Systeme über Rastrierung, Notentext entsprechend eingerückt; an Übergängen sonst nur kalligraphische Majuskel mit geringer oder gar keiner Einrückung; Initialen vor Noten eingetragen, Notentext nimmt erkennbar Rücksicht auf Initiale.","45012","relativ stark, nach Restauration mit Kunstfasergewebe laminiert","rautenförmig, starker Strich, relativ kurzer Hals, z.T. leicht GUZ geneigt","11","unterschiedlich stark durchgeschlagen, z.T. beschädigt (entlang der Notenlinien durchgebrochen, Notenköpfe herausgefallen); auf fol. 173-174, 176-178 Oxidationsgrad etwas geringer","Doppelrastral 24,5/23,5 (171); ER 26 mm (172, 175), DR 25/24,5 mm (173-174, 176), DR 25,5 mm (177-178)","regelmäßig durchrastriert, ggf. Systeme leergelassen, meistens nicht eingerückt. Fol. 171-172, 175, 177r die obersten 2 Systeme auf jeder Seite ca. 4-5 cm eingerückt. Fol. 172v, 175v, 177r zunächst eingerückt, dann nachrastriert.","Gellandi (Dean) - ??","ltf, mittleres KN, viele Zierstriche, lange Unterstriche, mittelgroß","171: 320x435 (448) / 172, 175: 331-332x431-432 (446) / 173-174, 176: 310x453-455 (468-470); 177-178: 332x456-457 (476)","1","dunkelbraun, z.T. etwas verblaßt","dunkelbraun, z.T. etwas verblaßt","fol. 171-172, 175: mittelbraun; fol. 173-174, 176-178: hellrotbraun","dunkelbraun, z.T. etwas verblaßt","Anker im Kreis mit Stern (ähnlich Briquet 478), augenscheinlich nicht immer identisch (s. CS 26)","10 Pentagramme"
